,age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
27389,31,1,9,2,10,0,4,1,0,0,40,38,1
27390,31,3,13,0,9,1,4,1,0,0,60,38,0
27391,20,3,9,4,7,1,2,0,0,0,40,38,0
27392,35,3,8,2,13,0,4,1,0,0,40,38,0
27393,51,3,9,4,2,1,2,1,0,0,40,38,0
27394,43,3,10,2,11,0,4,1,7688,0,40,38,1
27395,18,3,7,4,5,3,4,1,0,0,20,38,0
27396,55,3,15,2,3,0,4,1,99999,0,40,38,1
27397,59,3,9,6,8,1,4,0,0,0,40,38,0
27398,21,3,9,4,7,3,4,0,0,0,40,38,0
27399,22,3,6,4,7,3,4,0,0,0,40,38,0
27400,60,0,10,6,3,1,4,0,0,0,40,8,0
27401,49,0,9,2,2,0,4,1,0,0,40,38,1
27402,21,3,9,4,5,3,4,0,0,0,40,38,0
27403,61,3,9,2,6,0,4,1,0,0,40,38,0
27404,64,3,3,0,2,1,4,1,0,0,40,38,0
27405,63,3,9,4,2,1,4,1,0,0,40,38,0
27406,27,0,13,4,3,1,4,0,0,0,40,38,0
27407,23,3,13,4,7,3,2,0,0,0,30,38,0
27408,41,6,9,0,3,4,4,0,0,0,45,38,0
27409,18,3,8,4,9,3,2,1,0,0,25,38,0
27410,40,3,9,2,2,5,4,0,7298,0,40,38,1
27411,55,5,13,2,3,0,4,1,0,0,40,38,1
27412,17,3,6,4,7,3,4,0,0,1602,12,38,0
27413,34,5,10,4,2,1,4,1,0,1504,60,38,0
27414,24,3,13,4,0,3,4,0,0,0,40,38,0
27415,30,3,15,2,9,5,4,0,0,0,45,38,1
27416,29,3,14,4,3,1,1,1,0,0,60,38,0
27417,52,3,13,2,3,0,4,1,0,0,40,38,1
27418,57,0,10,2,3,0,4,1,0,0,40,38,1
27419,38,3,13,4,12,1,4,0,0,0,45,38,0
27420,43,3,14,0,3,1,4,0,0,0,50,38,1
27421,61,3,10,6,0,2,4,0,0,0,40,38,0
27422,38,3,13,2,3,0,4,1,15024,0,65,38,1
27423,51,3,9,2,6,0,2,1,0,0,40,38,1
27424,40,3,13,2,0,0,4,1,0,0,40,25,0
27425,41,1,10,2,0,0,4,1,0,0,40,38,1
27426,19,3,10,4,7,3,4,0,0,0,20,38,0
27427,28,3,4,2,4,0,4,1,0,0,40,25,0
27428,59,3,10,2,11,0,4,1,0,0,40,38,0
27429,32,6,13,4,9,3,4,0,0,0,40,38,0
27430,31,3,9,2,3,0,4,1,0,0,40,38,1
27431,30,3,12,4,6,1,4,1,0,0,48,38,0
27432,54,5,10,2,11,0,4,1,0,0,40,38,0
27433,33,3,11,5,2,1,4,1,0,2444,42,38,1
27434,20,3,10,4,0,3,4,0,0,0,10,38,0
27435,27,3,10,0,9,1,4,0,0,0,40,38,0
27436,32,5,9,2,13,0,4,1,0,0,48,38,0
27437,35,3,9,2,13,5,2,0,0,0,40,38,0
27438,27,3,7,4,2,1,4,1,0,0,45,38,0
27439,40,3,13,2,9,0,4,1,0,0,46,38,1
27440,34,3,11,2,11,0,4,1,0,0,40,38,0
27441,34,1,12,2,9,0,4,1,0,0,40,38,1
27442,38,3,10,4,2,3,4,0,0,0,25,38,0
27443,28,3,9,2,7,0,3,1,0,0,40,38,0
27444,65,3,10,2,5,0,4,1,0,0,27,38,0
27445,61,3,10,4,12,3,4,1,0,0,16,38,0
27446,18,3,7,4,11,3,4,0,0,0,25,38,0
27447,35,4,13,2,11,3,4,1,5178,0,50,38,1
27448,45,3,13,0,3,4,4,0,0,0,40,38,0
27449,68,3,9,6,9,1,4,0,0,0,20,38,0
27450,25,3,10,2,3,0,4,1,0,0,50,38,0
27451,48,3,15,0,11,1,4,1,0,0,13,38,0
27452,19,3,10,4,0,1,4,0,0,0,40,38,0
27453,43,3,13,4,3,1,2,0,0,0,50,38,1
27454,54,3,13,2,2,0,4,1,0,0,45,38,1
27455,47,5,13,0,11,1,4,1,0,0,50,38,0
27456,25,3,11,4,0,1,4,0,4865,0,40,38,0
27457,30,3,12,2,2,0,4,1,0,0,40,38,0
27458,67,3,10,2,9,0,4,1,0,0,8,38,0
27459,35,3,9,0,5,4,4,0,0,0,40,38,0
27460,26,3,10,2,11,0,4,1,0,0,18,38,0
27461,61,3,9,2,11,0,4,1,0,0,40,38,0
27462,54,3,9,0,7,4,4,1,0,0,32,38,0
27463,50,3,8,2,11,0,1,1,0,0,40,0,1
27464,32,3,5,5,6,4,4,0,0,0,40,3,0
27465,34,3,9,0,6,1,4,0,0,0,25,38,0
27466,36,3,9,4,7,1,4,1,0,0,40,38,0
27467,50,3,10,2,2,0,4,1,0,0,40,38,1
27468,28,3,7,2,4,0,4,1,0,0,40,38,0
27469,22,3,9,4,7,3,4,0,0,0,19,38,0
27470,58,3,7,2,7,0,4,1,0,0,20,38,0
27471,27,3,3,4,7,1,4,1,0,0,75,25,0
27472,62,3,13,2,12,0,4,1,0,0,38,38,0
27473,36,4,13,4,12,1,4,1,27828,0,55,38,1
27474,21,1,10,4,0,1,4,0,594,0,4,38,0
27475,41,3,14,2,9,5,4,0,0,0,45,8,0
27476,28,3,10,2,6,0,4,1,0,0,45,38,0
27477,33,3,13,2,5,0,4,1,0,0,40,38,0
27478,54,3,13,2,3,0,4,1,0,0,45,38,1
27479,19,3,10,4,11,3,0,0,0,1721,25,38,0
27480,76,5,4,4,4,1,4,1,0,0,30,38,0
27481,25,3,13,2,9,5,4,0,0,0,25,38,0
27482,34,3,13,2,3,0,4,1,0,0,50,38,1
27483,40,3,13,4,0,1,4,0,0,0,40,38,0
27484,22,3,7,4,11,4,4,0,0,0,30,38,0
27485,17,3,7,4,5,3,4,1,0,0,15,38,0
27486,55,3,10,0,7,1,4,0,0,0,20,38,0
27487,51,1,10,2,0,5,4,0,0,0,40,38,0
27488,26,3,3,2,5,0,3,1,0,0,40,25,0
27489,44,3,13,4,7,1,4,1,0,0,48,38,0
27490,65,3,6,2,9,0,4,1,0,0,70,38,0
27491,54,3,9,2,3,0,4,1,0,0,40,38,1
27492,34,5,12,4,2,1,4,1,0,0,40,38,0
27493,42,3,9,0,0,4,4,1,0,0,40,38,0
27494,26,3,9,4,2,1,4,1,0,0,70,38,0
27495,39,3,3,2,7,0,1,1,0,0,40,29,0
27496,46,3,7,6,9,4,2,0,0,0,40,38,0
27497,34,3,13,4,7,1,4,1,0,0,40,7,0
27498,59,3,9,0,2,1,4,1,0,0,40,38,0
27499,20,3,9,4,7,3,4,1,0,0,50,38,0
27500,34,3,10,2,6,0,4,1,0,0,45,38,1
27501,62,3,9,2,9,5,4,0,5178,0,40,33,1
27502,51,3,9,2,2,0,4,1,0,0,20,38,0
27503,34,3,10,2,5,0,4,1,0,0,40,38,1
27504,47,3,13,5,9,4,4,0,0,0,50,38,0
27505,21,3,10,4,9,3,4,1,0,0,20,38,0
27506,30,5,11,0,2,1,4,1,0,0,49,38,0
27507,38,3,9,5,11,1,4,1,0,0,60,38,0
27508,45,3,13,2,9,5,1,0,5178,0,40,29,1
27509,23,3,10,4,3,1,4,0,0,0,35,38,0
27510,34,3,10,2,2,0,4,1,0,0,48,38,1
27511,22,3,8,4,5,1,4,1,0,0,40,38,0
27512,31,3,9,4,2,2,4,1,0,0,40,38,0
27513,50,3,9,2,2,0,4,1,0,0,40,38,0
27514,19,3,2,4,5,2,4,1,0,0,52,25,0
27515,28,3,13,2,11,5,2,0,15024,0,45,38,1
27516,23,3,9,4,0,1,4,0,0,0,50,38,0
27517,35,3,9,2,5,0,4,1,0,0,40,38,0
27518,28,3,9,2,6,0,2,1,0,0,40,38,0
27519,27,3,10,4,0,3,4,1,0,0,30,38,0
27520,46,4,13,2,11,0,4,1,0,0,55,38,0
27521,27,3,9,0,5,1,4,1,0,0,40,38,0
27522,25,3,6,2,7,5,4,0,0,0,40,38,0
27523,34,4,10,2,2,0,4,1,0,0,70,38,0
27524,33,3,9,4,6,4,4,1,0,0,40,38,0
27525,36,3,10,4,2,1,4,0,0,0,40,38,0
27526,30,3,4,2,2,0,4,1,0,0,48,38,0
27527,23,3,10,2,11,5,4,0,0,0,47,38,0
27528,36,3,3,3,2,2,4,1,0,0,32,25,0
27529,29,3,13,4,9,1,4,0,0,0,45,38,0
27530,50,5,10,2,4,0,4,1,7688,0,40,38,1
27531,19,3,8,4,5,1,4,1,0,0,40,38,0
27532,20,3,10,4,9,3,4,0,0,0,40,38,0
27533,52,0,9,2,6,0,4,1,0,0,40,38,1
27534,20,3,9,2,2,0,4,1,0,0,40,38,0
27535,22,3,11,4,0,1,4,0,0,0,40,38,0
27536,34,3,10,2,11,0,4,1,0,0,55,38,1
27537,60,3,10,2,2,0,4,1,0,0,40,38,0
27538,19,3,7,4,7,1,2,1,0,0,40,38,0
27539,59,5,9,2,4,0,4,1,0,0,20,38,0
27540,36,3,9,4,13,2,4,1,0,0,50,38,0
27541,25,3,9,4,2,3,4,1,0,0,40,4,0
27542,49,3,4,0,2,1,4,1,0,0,70,38,0
27543,25,5,9,4,7,4,4,0,0,0,30,38,0
27544,50,3,7,0,7,4,4,0,0,0,40,38,0
27545,44,3,12,0,9,1,4,0,0,0,43,38,0
27546,28,3,9,5,9,4,4,0,0,0,40,38,0
27547,33,3,10,2,11,0,4,1,0,0,20,38,0
27548,40,4,13,5,2,3,4,1,0,0,50,38,0
27549,56,3,10,2,3,0,4,1,0,0,45,38,0
27550,56,5,10,2,3,0,4,1,0,0,50,38,1
27551,23,3,13,4,9,3,4,1,0,0,42,38,0
27552,38,3,9,0,9,4,2,0,0,0,40,38,0
27553,21,3,10,4,9,3,4,0,0,0,10,38,0
27554,67,3,4,2,2,0,4,1,0,0,24,38,0
27555,54,6,11,2,10,0,4,1,0,0,40,38,0
27556,50,1,9,4,7,1,2,0,0,0,40,38,0
27557,59,3,4,2,6,0,4,1,0,0,40,38,0
27558,51,3,7,6,5,4,2,0,0,0,40,38,0
27559,30,3,9,5,3,4,4,0,0,0,29,38,0
27560,42,3,9,2,2,0,4,1,0,0,40,38,1
27561,64,3,9,6,9,1,4,0,0,0,20,38,0
27562,61,3,13,4,9,1,4,0,0,0,45,38,0
27563,26,3,13,4,11,1,4,1,0,0,40,38,0
27564,47,3,11,2,0,0,4,1,4064,0,40,38,0
27565,78,5,10,2,2,0,4,1,0,0,3,38,1
27566,24,5,9,0,2,1,4,1,0,0,50,38,0
27567,27,3,7,5,4,2,4,1,0,0,40,32,0
27568,51,3,14,2,3,0,4,1,0,0,50,38,1
27569,46,3,9,2,6,0,4,1,0,0,40,38,1
27570,55,5,9,2,4,0,4,1,0,0,60,38,0
27571,20,3,10,4,7,3,4,1,0,0,40,38,0
27572,30,3,9,2,3,0,4,1,0,0,50,38,0
27573,36,3,10,4,9,1,4,1,0,0,30,38,0
27574,19,3,9,4,7,3,4,0,0,0,20,38,0
27575,30,3,13,2,9,0,4,1,0,0,40,38,1
27576,31,5,12,2,2,1,4,1,0,0,50,38,1
27577,26,3,9,2,6,0,4,1,0,0,96,38,0
27578,59,3,12,2,9,0,4,1,0,0,35,38,1
27579,53,3,9,2,13,0,4,1,0,0,60,38,1
27580,24,1,10,4,0,1,4,0,0,0,40,38,0
27581,24,3,10,5,9,3,4,1,0,0,54,38,0
27582,36,3,9,0,3,4,4,0,0,0,50,38,0
27583,39,3,14,2,3,0,4,1,0,0,50,38,1
27584,53,3,9,0,6,4,2,1,0,0,32,38,0
27585,75,4,9,6,11,2,1,1,0,0,35,38,1
27586,36,3,9,2,3,0,4,1,0,0,50,38,1
27587,46,4,10,2,11,0,4,1,0,0,40,38,0
27588,56,4,9,2,11,0,4,1,0,1902,40,38,1
27589,29,3,9,2,5,0,2,1,0,0,40,38,0
27590,60,3,5,2,6,0,4,1,0,0,49,38,0
27591,58,3,9,6,11,1,4,1,0,0,38,38,0
27592,67,5,9,2,4,0,4,1,0,0,55,38,0
27593,35,3,10,2,9,0,4,1,7688,0,38,38,1
27594,39,5,10,2,4,0,4,1,0,0,80,38,0
27595,37,3,10,2,13,0,4,1,0,0,50,38,0
27596,54,3,10,2,9,0,4,1,0,0,50,38,0
27597,63,5,15,2,9,0,4,1,0,0,30,38,0
27598,47,3,7,0,7,1,4,0,0,0,38,38,0
27599,23,3,13,4,0,3,4,0,0,0,40,38,0
27600,55,3,9,5,6,1,4,1,4865,0,45,38,0
27601,49,3,7,2,11,5,4,0,0,0,40,38,0
27602,39,3,11,2,6,0,4,1,5178,0,40,38,1
27603,23,3,9,4,6,3,4,1,0,0,40,38,0
27604,19,3,10,4,7,3,4,0,0,0,12,38,0
27605,44,3,14,2,3,0,4,1,0,0,40,38,1
27606,25,3,11,4,7,4,0,0,0,0,40,38,0
27607,35,3,11,0,9,3,2,1,0,0,40,38,0
27608,23,1,9,0,0,3,4,0,0,0,40,4,0
27609,48,3,11,2,2,0,4,1,0,0,40,38,0
27610,48,3,10,0,5,3,4,1,2176,0,40,38,0
27611,44,3,9,0,0,4,2,0,0,0,40,38,0
27612,55,5,13,2,3,5,4,0,0,0,25,38,0
27613,33,5,9,2,2,0,4,1,0,0,50,38,0
27614,18,3,8,4,5,3,4,1,0,0,20,38,0
27615,24,3,13,4,0,3,4,1,2202,0,30,38,0
27616,32,1,12,2,10,0,4,1,0,0,56,8,1
27617,24,6,13,4,9,1,4,0,0,0,20,38,0
27618,44,4,13,2,3,0,4,1,99999,0,70,38,1
27619,27,3,13,2,0,0,4,1,0,0,45,38,0
27620,39,3,12,2,12,0,4,1,0,0,40,9,1
27621,26,1,6,2,7,0,4,1,0,0,40,38,0
27622,34,3,14,2,3,0,4,1,0,0,40,38,1
27623,38,3,14,2,9,0,4,1,99999,0,65,38,1
27624,41,6,14,2,9,0,4,1,0,0,75,38,1
27625,73,3,13,2,9,0,1,1,0,0,5,39,0
27626,32,4,9,2,11,0,4,1,0,0,50,38,0
27627,56,1,14,2,3,0,2,1,0,0,40,38,1
27628,59,3,13,2,3,0,4,1,0,1977,50,38,1
27629,44,3,10,2,11,0,4,1,0,0,60,38,1
27630,35,3,13,4,11,3,1,1,0,1590,40,34,0
27631,52,3,9,2,6,0,3,1,3781,0,40,3,0
27632,30,3,10,4,9,3,4,1,3325,0,50,38,0
27633,23,3,13,2,11,0,4,1,0,0,40,38,0
27634,43,3,9,4,0,4,4,0,8614,0,43,38,1
27635,61,3,9,2,3,0,4,1,0,0,50,38,0
27636,38,3,9,4,0,4,4,0,0,0,35,38,0
27637,68,3,6,2,11,0,4,1,0,0,16,38,0
27638,41,3,14,4,3,1,4,1,27828,0,50,38,1
27639,42,5,10,4,9,1,4,1,0,0,40,38,0
27640,48,3,5,5,9,1,0,0,0,0,20,38,0
27641,19,3,9,0,7,1,4,0,0,0,40,38,0
27642,31,3,7,3,5,1,1,1,0,0,40,18,0
27643,40,4,12,2,2,0,4,1,0,2377,50,38,0
27644,32,3,13,4,12,1,1,0,0,0,40,29,0
27645,51,4,9,0,3,1,4,1,14084,0,40,38,1
27646,44,1,13,2,9,0,4,1,0,0,40,38,1
27647,23,3,13,4,11,3,4,0,0,0,30,8,0
27648,30,3,7,2,9,0,4,1,0,0,35,38,0
27649,44,3,13,4,9,1,4,0,0,0,45,38,0
27650,24,3,9,2,4,0,4,1,0,0,60,38,0
27651,34,3,9,2,11,0,4,1,0,0,60,38,0
27652,17,3,7,4,5,3,4,1,0,0,12,38,0
27653,61,3,14,2,9,0,1,1,0,0,45,18,1
27654,30,1,13,4,3,3,4,1,0,0,40,38,0
27655,45,3,13,4,2,1,4,1,0,0,40,38,0
27656,22,3,11,4,0,3,4,0,0,0,40,38,0
27657,49,3,10,2,7,0,4,1,0,0,40,38,0
27658,39,3,12,6,0,4,4,0,0,0,45,38,0
27659,39,3,9,2,9,0,2,1,0,0,40,38,0
27660,34,3,10,4,0,2,4,0,0,0,40,38,0
27661,52,1,10,2,3,0,4,1,0,0,40,38,1
27662,24,3,11,4,0,1,4,0,0,0,40,38,0
27663,38,3,13,2,9,0,4,1,0,0,45,38,1
27664,19,3,7,4,6,3,4,1,0,0,40,38,0
27665,24,3,9,4,7,1,4,0,0,0,30,38,0
27666,25,3,12,4,7,3,4,1,0,0,43,38,0
27667,71,3,4,6,13,1,4,1,0,0,10,38,0
27668,27,3,9,2,9,5,2,0,0,0,40,38,0
27669,28,3,11,4,12,1,2,0,0,0,40,38,0
27670,54,3,11,2,10,0,2,1,15024,0,38,22,1
27671,18,3,7,4,11,3,2,0,0,0,10,38,0
27672,49,3,9,2,7,0,2,1,0,0,40,38,0
27673,36,3,9,3,7,4,4,0,0,0,25,38,0
27674,57,3,9,6,13,4,4,1,0,0,50,38,0
27675,56,0,14,2,3,0,4,1,0,0,40,31,1
27676,17,3,6,4,7,3,4,1,0,0,20,38,0
27677,30,3,9,2,3,0,4,1,0,0,50,38,0
27678,41,3,6,4,11,3,4,0,0,0,40,38,0
27679,26,3,9,4,5,3,4,1,0,0,40,38,0
27680,61,3,6,2,2,0,4,1,0,0,48,38,0
27681,50,3,10,0,9,4,4,1,0,0,40,38,0
27682,24,3,9,4,6,1,4,1,0,0,45,38,0
27683,44,3,7,4,7,1,4,0,0,0,40,38,0
27684,38,6,14,4,9,2,4,0,0,0,40,38,0
27685,61,3,4,6,9,1,2,0,0,0,40,38,0
27686,25,3,13,4,11,3,4,1,0,0,50,38,0
27687,34,3,9,2,11,0,4,1,0,0,70,38,0
27688,38,3,10,4,13,1,4,1,0,0,40,38,0
27689,42,3,9,2,2,0,4,1,0,0,55,38,0
27690,17,3,6,4,9,3,2,1,0,0,20,38,0
27691,48,3,4,2,6,0,4,1,0,0,40,38,0
27692,38,3,14,2,9,0,4,1,0,0,40,38,1
27693,52,3,9,2,2,0,4,1,0,0,50,38,1
27694,55,6,11,6,9,4,4,0,6849,0,40,38,0
27695,41,5,9,0,4,2,4,1,0,0,20,38,0
27696,45,3,3,4,6,3,4,0,0,0,35,38,0
27697,49,3,4,4,6,1,1,1,0,0,45,24,0
27698,19,3,10,4,7,1,4,1,0,0,20,38,0
27699,39,3,13,2,0,0,4,1,0,0,45,38,0
27700,43,3,10,4,7,1,4,1,2174,0,45,38,0
27701,42,3,10,2,3,0,4,1,0,0,65,38,0
27702,17,3,7,4,5,3,4,1,0,0,12,38,0
27703,30,3,12,4,9,1,2,0,0,0,25,38,0
27704,61,1,14,0,9,1,4,0,0,0,70,38,0
27705,48,3,14,2,3,0,4,1,15024,0,40,38,1
27706,60,3,9,2,9,0,4,1,0,0,40,38,0
27707,57,3,9,2,13,0,4,1,0,0,40,38,1
27708,27,3,3,2,5,0,4,1,0,0,45,25,0
27709,24,3,9,2,11,0,4,1,0,0,48,38,0
27710,41,3,8,0,13,1,4,1,0,0,84,38,1
27711,42,3,9,6,13,4,4,1,0,0,40,38,0
27712,34,3,13,4,9,3,4,0,0,0,15,38,0
27713,22,3,5,4,9,4,2,0,0,0,36,38,0
27714,47,3,9,0,3,4,4,0,0,0,43,38,0
27715,50,3,9,4,0,1,4,1,0,1980,40,38,0
27716,30,3,9,4,2,1,4,1,0,0,40,38,0
27717,38,3,13,2,2,0,4,1,0,0,45,38,0
27718,31,3,9,2,9,0,4,1,0,0,55,38,1
27719,44,3,10,2,0,5,4,0,0,0,45,38,1
27720,34,3,10,2,2,0,4,1,0,1651,38,38,0
27721,52,3,9,0,6,1,2,1,14344,0,40,38,1
27722,34,3,9,2,2,0,4,1,0,0,50,38,0
27723,31,3,10,2,3,0,4,1,0,0,40,38,0
27724,68,3,10,0,11,1,4,0,0,0,20,38,0
27725,22,3,9,4,0,3,4,0,0,0,40,25,0
27726,42,3,13,4,3,1,4,0,0,0,35,38,0
27727,37,3,9,2,2,0,4,1,0,0,35,38,0
27728,36,5,9,2,4,0,4,1,0,0,35,38,0
27729,38,3,10,0,0,4,4,0,0,0,30,38,0
27730,72,7,9,2,7,0,4,1,0,0,55,38,0
27731,40,3,3,2,7,0,4,1,0,0,40,25,0
27732,19,3,10,4,11,3,4,1,0,0,30,38,0
27733,55,3,11,2,2,0,4,1,0,0,50,17,1
27734,30,3,12,2,2,0,4,1,0,0,40,38,0
27735,52,3,13,5,0,4,4,0,0,1092,40,38,0
27736,29,3,13,2,11,0,4,1,3103,0,45,38,1
27737,41,3,10,2,9,0,2,1,0,0,4,38,0
27738,29,3,13,4,0,1,4,0,0,0,45,38,0
27739,24,3,13,4,11,1,4,0,0,0,20,38,0
27740,46,5,15,2,9,0,4,1,0,0,45,38,1
27741,44,3,9,2,3,0,4,1,0,0,60,38,1
27742,17,3,6,4,11,3,2,0,0,0,15,38,0
27743,35,3,11,0,7,4,4,0,0,0,35,38,0
27744,38,3,9,0,2,4,4,1,0,0,40,38,0
27745,36,3,5,4,5,3,4,1,0,0,40,38,0
27746,24,3,7,2,6,0,4,1,0,0,60,38,0
27747,38,5,13,2,4,0,4,1,0,0,99,38,0
27748,19,3,7,4,11,1,4,0,0,0,40,15,0
27749,30,3,9,2,13,0,4,1,0,0,45,38,0
27750,36,1,11,2,13,0,0,1,0,0,40,38,0
27751,27,3,10,4,2,1,4,1,0,0,45,38,0
27752,27,3,12,2,0,0,4,1,0,0,40,38,1
27753,66,3,4,2,9,0,4,1,0,0,30,38,0
27754,65,0,10,2,3,0,2,1,0,2174,40,38,1
27755,37,3,14,4,3,1,2,0,0,0,40,38,1
27756,17,3,7,4,11,3,4,1,0,0,30,38,0
27757,19,3,10,4,9,3,4,1,0,0,40,38,0
27758,57,3,3,2,13,0,2,1,0,0,50,38,0
27759,54,5,14,0,9,1,4,0,0,0,30,38,0
27760,21,3,10,4,7,1,4,0,0,0,40,38,0
27761,43,3,9,5,5,1,4,1,0,0,40,38,0
27762,50,3,9,2,2,0,4,1,0,0,40,38,0
27763,38,3,7,2,5,0,4,1,0,0,48,38,1
27764,31,3,9,2,9,0,4,1,15024,0,40,38,1
27765,41,3,15,0,9,4,4,0,0,0,38,38,0
27766,20,3,10,4,9,1,4,0,0,0,40,38,0
27767,28,3,13,2,0,2,4,0,0,0,15,38,0
27768,62,3,5,2,7,0,4,1,0,0,35,38,0
27769,41,3,8,0,6,1,2,0,0,0,40,38,0
27770,37,3,9,2,2,0,4,1,0,0,45,38,0
27771,53,5,10,2,4,0,4,1,0,0,30,38,0
27772,28,3,13,2,11,0,4,1,0,0,50,38,1
27773,23,3,14,4,9,1,4,0,0,0,30,38,0
27774,46,5,9,2,4,0,4,1,0,0,35,38,0
27775,28,3,9,4,11,1,4,0,0,0,45,38,0
27776,50,3,6,5,0,4,4,0,0,0,40,38,0
27777,19,3,10,4,2,1,4,1,0,0,45,25,0
27778,84,3,4,2,9,0,2,1,0,0,10,38,0
27779,48,5,15,2,9,0,4,1,0,0,35,38,1
27780,61,5,9,6,0,4,4,0,0,0,20,38,0
27781,44,3,10,0,2,1,4,1,0,0,42,38,0
27782,32,3,9,5,5,4,1,0,0,0,60,34,0
27783,25,3,10,4,0,3,4,1,0,0,35,38,0
27784,47,6,10,0,0,1,4,0,0,0,40,38,0
27785,19,3,10,4,11,3,4,0,0,0,15,38,0
27786,37,3,10,2,7,0,4,1,0,0,17,38,0
27787,28,3,9,0,12,3,1,0,0,0,40,38,0
27788,34,3,12,2,0,5,4,0,0,0,40,38,1
27789,32,5,10,0,7,1,4,0,0,0,35,38,0
27790,24,3,10,4,7,1,4,1,0,0,30,38,0
27791,22,3,10,4,9,1,1,0,0,0,25,38,0
27792,30,3,10,2,3,0,2,1,0,0,99,38,0
27793,56,3,14,2,3,0,4,1,0,0,40,38,0
27794,30,3,13,2,11,0,4,1,0,0,40,38,1
27795,28,3,10,4,0,3,4,0,0,0,26,38,0
27796,40,3,10,2,2,0,4,1,0,1887,68,38,1
27797,28,3,10,4,11,1,4,1,0,0,45,38,0
27798,39,3,8,4,5,1,4,1,0,0,40,38,0
27799,33,5,9,2,2,0,4,1,0,0,40,38,1
27800,23,3,10,4,7,1,1,1,0,0,40,5,0
27801,32,3,10,4,6,2,4,1,0,0,55,6,0
27802,37,3,9,2,2,0,4,1,0,0,40,38,0
27803,71,3,3,6,8,1,1,0,0,0,75,38,0
27804,30,3,10,2,0,0,4,1,0,0,40,38,1
27805,20,3,10,4,3,1,4,0,0,0,40,38,0
27806,53,0,9,2,13,0,4,1,0,1740,50,38,0
27807,42,3,9,0,2,4,4,1,0,0,45,38,0
27808,44,3,13,2,3,0,4,1,0,1902,56,38,1
27809,26,3,14,4,9,1,4,0,0,0,40,38,0
27810,21,3,10,4,7,3,4,0,0,0,16,38,0
27811,37,5,9,3,7,4,2,0,0,0,40,38,0
27812,36,1,13,0,9,4,4,0,0,0,40,38,0
27813,25,3,9,4,11,4,4,0,0,0,40,38,0
27814,54,3,16,2,3,0,4,1,0,1977,43,38,1
27815,38,4,13,2,9,0,4,1,0,0,50,38,1
27816,29,3,9,4,7,1,4,1,0,0,40,38,0
27817,20,6,10,4,2,3,4,1,0,0,38,38,0
27818,32,3,9,4,2,2,4,1,0,0,50,38,0
27819,24,3,12,4,3,1,4,1,0,0,20,38,0
27820,59,0,9,2,0,0,4,1,0,0,40,38,1
27821,56,5,13,2,0,0,4,1,0,0,40,38,1
27822,40,5,9,0,13,1,4,1,0,0,84,38,0
27823,35,3,13,2,11,0,4,1,0,0,40,38,1
27824,38,3,13,2,9,5,4,0,15024,0,40,38,1
27825,24,3,10,4,11,3,4,0,0,0,20,38,0
27826,30,3,10,2,11,0,4,1,0,1848,40,38,1
27827,61,3,9,2,9,0,4,1,0,0,40,38,0
27828,36,3,2,4,4,1,4,1,0,0,40,25,0
27829,20,1,10,4,10,3,1,0,0,0,20,38,0
27830,36,3,9,4,11,3,4,0,0,0,40,38,0
27831,45,0,13,4,3,1,4,0,0,0,40,38,0
27832,22,3,13,4,0,3,4,0,0,0,40,38,0
27833,31,3,9,4,4,1,4,1,0,2001,40,38,0
27834,34,3,9,4,13,3,4,1,0,0,40,38,0
27835,24,3,7,4,2,4,4,1,0,0,40,38,0
27836,42,3,5,4,9,3,2,1,0,0,35,38,0
27837,23,3,13,4,11,1,4,1,0,0,25,38,0
27838,46,0,15,5,9,4,4,0,0,0,40,10,1
27839,60,3,15,2,9,0,4,1,0,0,70,10,1
27840,40,3,10,0,6,4,2,0,0,0,40,38,0
27841,55,3,9,0,6,1,4,0,0,0,40,38,0
27842,47,3,14,5,12,1,4,1,27828,0,40,38,1
27843,28,3,9,2,7,0,4,1,0,0,43,38,0
27844,55,3,15,2,3,0,4,1,0,0,60,38,1
27845,47,3,14,2,9,0,4,1,0,0,40,38,1
27846,54,3,14,2,3,0,4,1,0,0,52,38,1
27847,32,3,7,2,7,5,4,0,0,0,60,38,0
27848,38,3,12,2,3,0,4,1,0,0,40,38,1
27849,61,5,10,6,6,1,4,0,0,0,40,38,0
27850,62,4,14,2,9,0,1,1,0,0,40,34,0
27851,29,3,10,2,2,0,4,1,5013,0,40,38,0
27852,26,3,9,4,10,1,2,0,0,0,32,38,0
27853,19,3,10,4,4,3,4,1,0,0,50,38,0
27854,40,3,6,2,2,0,4,1,0,0,40,38,0
27855,36,3,9,2,6,0,4,1,7298,0,40,38,1
27856,42,3,9,2,13,0,4,1,2885,0,45,38,0
27857,55,3,14,4,9,2,1,0,0,0,40,36,0
27858,55,3,9,2,7,5,2,0,2407,0,35,38,0
27859,43,5,13,2,11,0,4,1,0,0,40,38,1
27860,39,3,9,2,2,0,4,1,0,0,40,38,0
27861,38,0,10,2,0,0,4,1,0,0,45,38,1
27862,28,3,9,4,7,4,4,0,0,0,40,25,0
27863,36,3,10,0,12,4,4,0,0,0,40,38,0
27864,49,3,10,2,4,0,4,1,0,0,50,38,0
27865,41,3,10,0,0,3,2,0,0,0,40,38,0
27866,60,3,4,2,6,5,4,0,0,0,40,38,0
27867,35,3,13,2,3,0,4,1,0,0,70,38,0
