,age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
8578,29,5,11,4,0,1,4,0,2174,0,40,38,0
24472,21,3,10,4,11,3,4,1,0,0,20,38,0
17058,22,3,9,4,7,3,4,1,0,0,40,38,0
28415,42,3,14,2,9,0,1,1,0,1902,55,18,1
7011,27,3,9,2,6,0,4,1,0,0,40,38,0
27922,51,4,10,2,11,0,4,1,0,0,50,38,1
10197,34,3,10,2,6,0,4,1,0,0,35,38,0
3841,49,3,9,5,6,4,4,0,0,0,40,38,0
18199,37,3,11,2,2,0,4,1,0,0,40,38,1
19557,54,3,12,2,11,0,4,1,0,0,45,38,0
20132,26,3,10,4,5,3,4,1,0,0,40,38,0
11849,52,3,10,2,12,0,2,1,0,0,40,38,1
2100,47,6,13,0,3,1,4,0,0,0,40,38,1
30609,53,3,9,2,7,0,2,1,4386,0,30,38,1
23092,47,3,9,0,7,1,4,0,0,0,40,38,0
1673,20,3,10,4,11,3,4,1,0,0,20,38,0
10293,42,3,9,2,12,0,1,1,15024,0,40,38,1
4213,30,3,9,4,6,3,4,1,0,0,44,38,0
26672,40,1,12,2,10,0,4,1,0,0,40,38,0
7480,59,3,9,5,7,1,4,0,0,0,40,38,0
17932,20,3,10,4,7,1,4,1,0,0,35,38,0
14562,60,6,9,6,0,1,4,0,0,0,35,38,0
30908,28,3,9,4,9,1,2,0,0,0,40,38,0
11515,44,1,9,2,9,0,4,1,0,0,30,38,0
8547,29,3,13,4,3,1,4,0,0,0,45,38,0
21568,28,3,12,4,11,1,4,1,0,0,65,38,0
17845,31,3,13,2,6,0,3,1,0,0,36,25,0
14823,24,3,9,2,11,0,4,1,0,0,50,38,0
16923,26,3,9,2,2,0,4,1,0,0,48,38,0
19604,43,3,9,0,0,4,2,0,0,0,45,38,0
25515,29,4,9,2,7,0,4,1,0,0,40,38,0
16363,33,5,7,0,5,1,4,1,0,0,7,38,0
22853,54,3,9,2,2,0,4,1,0,0,40,38,1
23554,29,3,13,2,12,0,4,1,0,0,35,38,1
14609,22,3,13,4,0,3,4,0,0,0,25,38,0
23814,35,5,9,0,11,1,4,1,0,0,50,38,1
31803,49,3,10,2,0,0,4,1,0,0,40,38,1
18135,36,3,13,2,3,0,2,1,0,0,45,38,1
20360,40,4,13,0,3,1,4,1,0,0,40,38,0
24737,20,3,9,4,9,3,4,1,0,0,12,38,0
18156,22,1,12,4,0,3,2,0,0,0,35,13,0
9388,42,3,10,2,13,0,4,1,0,0,50,38,0
10070,62,3,4,0,5,1,4,1,0,0,40,38,0
10860,23,3,10,0,0,1,4,1,0,0,40,38,0
18400,32,3,9,4,0,1,4,0,0,0,42,38,0
2005,27,3,9,4,4,3,2,1,0,0,30,38,0
20277,39,3,9,0,13,1,4,1,0,0,40,38,0
19621,22,3,13,4,11,1,4,0,0,0,60,38,0
20808,55,3,9,2,2,0,4,1,0,0,40,38,1
15887,62,0,9,2,0,0,4,1,0,0,38,38,0
15233,47,5,10,2,2,0,4,1,0,1977,40,38,1
26654,41,3,10,0,0,1,4,0,0,0,55,38,0
13411,29,3,10,2,2,0,4,1,0,0,40,38,1
24972,57,6,10,0,2,1,4,0,0,0,40,38,0
27364,50,0,9,2,0,0,4,1,0,0,48,38,0
2257,20,3,9,4,7,3,4,0,0,0,25,38,0
27815,38,4,13,2,9,0,4,1,0,0,50,38,1
20456,39,3,15,2,9,0,1,1,0,2415,67,18,1
5574,45,3,13,4,13,1,4,1,0,0,30,38,0
9083,32,3,11,2,2,0,4,1,0,0,40,38,0
31755,19,3,9,2,11,2,4,0,0,0,25,38,0
5355,36,3,9,2,5,0,2,1,0,0,20,38,0
24802,32,1,10,2,7,0,4,1,0,0,40,38,0
6093,31,3,9,0,7,4,4,1,0,0,40,38,0
7935,19,3,10,4,7,3,4,0,0,0,16,38,0
29323,20,3,9,4,7,3,4,0,0,0,30,38,0
1519,17,1,5,4,7,3,2,1,0,0,9,38,0
31448,19,3,10,4,8,1,4,0,0,0,40,38,0
1378,65,3,14,2,11,0,4,1,20051,0,40,38,1
22056,56,3,6,2,2,0,4,1,0,0,70,38,0
25599,59,3,10,2,2,0,4,1,0,0,40,38,0
18971,53,3,9,4,11,1,4,1,0,2559,48,38,1
15206,23,3,13,4,2,1,0,1,0,0,40,25,0
21807,50,1,14,0,9,1,2,0,2202,0,30,38,0
22005,50,1,9,2,2,0,4,1,0,1977,35,38,1
28953,46,6,10,0,10,4,0,0,0,0,40,38,0
13200,30,5,11,4,2,3,4,1,0,0,60,38,0
27433,33,3,11,5,2,1,4,1,0,2444,42,38,1
29570,29,3,16,0,9,1,4,0,0,0,60,38,1
5842,21,3,9,4,5,3,4,1,0,0,40,38,0
7122,32,3,3,2,7,0,4,1,0,0,40,25,0
16211,51,3,10,2,3,5,4,0,0,0,15,38,1
12820,36,3,13,4,11,1,4,0,0,0,20,38,0
5832,58,3,2,2,7,0,4,1,0,0,38,4,0
9821,63,3,14,0,3,1,4,0,0,0,40,38,1
21272,62,4,13,2,4,0,4,1,0,2415,60,38,1
12718,26,3,8,4,5,3,4,1,0,0,40,38,0
22288,42,6,11,2,10,0,4,1,0,0,40,38,1
522,24,1,10,0,5,1,2,1,0,0,50,38,0
24427,54,3,13,2,11,0,4,1,0,0,40,38,1
19991,63,3,9,2,6,0,2,1,0,0,40,38,0
25504,17,3,6,4,9,3,4,1,0,0,40,38,0
15372,67,3,10,6,9,1,4,0,0,0,16,38,0
234,28,3,15,4,9,1,4,1,0,0,55,38,1
12180,30,3,13,4,9,1,4,1,0,0,45,38,0
20180,22,3,10,4,11,3,4,1,0,0,34,38,0
6318,30,3,11,2,3,0,4,1,0,0,55,38,0
23478,19,3,9,4,11,1,4,1,4101,0,48,38,0
11992,90,3,13,4,3,1,4,1,0,0,55,38,0
26586,36,3,9,2,6,0,2,1,5178,0,40,38,1
30146,69,1,6,2,13,0,4,1,0,0,10,38,0
1948,29,6,13,2,9,0,4,1,0,0,25,26,0
6361,61,1,9,2,4,0,4,1,0,0,48,38,0
31586,50,3,13,2,3,5,4,0,0,2415,20,38,1
30095,40,3,9,0,0,4,4,0,0,0,38,38,0
11684,67,3,9,6,9,1,4,0,0,0,10,10,0
22475,37,5,9,2,11,0,4,1,0,0,45,38,0
15927,65,3,6,6,11,1,4,0,0,0,20,38,0
27247,26,3,13,4,9,1,4,0,0,0,40,38,0
31075,56,3,11,2,11,0,4,1,15024,0,40,38,1
2224,31,3,7,4,13,4,4,1,0,0,40,38,0
25682,60,5,10,2,11,0,4,1,0,0,50,38,0
31004,29,3,10,2,5,0,4,1,0,0,60,38,0
25394,19,3,9,4,7,3,4,1,0,0,20,38,0
15246,53,1,14,0,9,4,4,0,0,0,50,38,0
16209,48,3,9,4,5,1,4,1,0,0,40,38,0
5571,33,3,13,2,13,0,4,1,0,0,40,38,0
4523,57,1,13,2,9,0,1,1,0,0,35,18,0
5793,35,3,13,2,13,0,4,1,0,0,40,38,0
20616,42,3,10,2,3,0,4,1,0,0,50,38,0
5738,31,3,10,2,7,0,4,1,0,0,55,25,0
19008,33,5,13,2,11,3,4,1,0,0,20,38,0
4728,22,6,13,4,9,3,4,0,0,0,43,38,0
7818,30,3,10,4,11,1,4,0,0,0,60,38,0
8859,42,3,10,5,0,4,2,0,0,0,41,38,0
32404,39,0,13,2,0,5,1,0,0,0,40,29,0
22335,51,3,2,5,9,4,4,0,0,0,40,25,0
25464,53,3,9,6,6,1,4,0,0,0,40,38,0
15275,29,3,9,4,13,3,2,1,0,0,40,38,0
28101,29,3,9,2,13,0,4,1,0,0,60,38,0
2437,39,6,9,4,7,1,2,1,0,0,40,38,0
22440,67,5,13,2,13,0,4,1,0,0,40,38,0
14087,23,3,9,4,2,4,4,1,0,0,40,38,0
25393,42,3,10,2,0,0,4,1,0,1628,40,38,0
22736,26,3,13,2,9,5,4,0,0,0,20,38,0
26917,24,1,10,4,12,1,4,1,14344,0,50,38,1
11989,36,1,13,2,9,0,4,1,0,1672,50,38,0
3167,38,3,14,2,9,0,4,1,0,0,35,38,1
18193,28,3,10,4,6,1,4,1,0,0,42,38,0
29317,45,3,9,2,2,0,3,1,0,0,40,25,0
23545,45,5,10,2,13,0,4,1,0,0,40,38,0
25840,47,1,14,2,9,0,4,1,15024,0,35,38,1
21470,28,3,9,4,2,4,4,1,2354,0,40,38,0
13752,48,3,10,4,5,1,4,1,0,0,40,38,0
24142,34,3,10,0,2,1,4,1,0,0,60,38,0
15920,37,3,13,4,2,1,4,1,0,0,40,38,0
14027,48,3,9,6,6,4,4,0,0,0,36,38,0
7016,38,3,10,2,3,0,4,1,0,0,55,38,1
13386,54,3,10,2,4,0,4,1,0,0,40,38,0
15998,64,3,9,0,9,1,4,1,8614,0,40,38,1
12641,18,3,9,4,7,3,4,1,0,0,20,38,0
28765,49,5,6,4,2,1,2,1,0,0,32,38,0
4945,24,3,13,4,11,1,4,1,0,0,60,38,0
15649,38,3,11,2,11,0,4,1,0,0,40,38,0
12237,28,3,7,2,2,1,4,1,0,0,60,38,1
6046,21,3,11,4,0,1,4,0,0,0,40,38,0
9227,34,3,6,4,7,4,2,0,0,0,40,38,0
5585,31,3,11,2,5,0,4,1,0,0,45,38,0
23303,36,5,11,2,4,0,4,1,0,0,60,38,1
5590,30,5,10,4,11,2,1,1,0,2258,40,34,0
23610,34,5,9,2,2,0,4,1,0,0,60,38,0
1228,50,3,9,0,0,4,4,0,0,0,40,8,0
18691,20,3,9,4,6,3,4,0,0,0,30,38,0
23230,20,3,8,4,2,3,4,1,0,0,40,38,0
13341,36,5,9,2,4,0,4,1,0,0,50,38,1
13333,36,3,12,2,0,0,4,1,0,0,40,38,1
14743,30,3,10,2,13,0,4,1,0,0,40,38,0
8244,30,0,9,4,0,1,2,0,0,0,50,38,0
28655,24,3,11,2,2,0,4,1,0,0,40,12,0
16237,58,5,13,2,3,0,4,1,0,0,50,38,0
6555,31,1,12,4,12,1,4,1,0,0,20,38,0
15373,28,3,9,4,7,4,4,1,0,0,40,38,0
12145,22,3,8,3,7,4,2,0,0,0,50,38,0
159,42,3,13,5,7,2,2,1,0,0,50,38,0
25235,36,3,7,2,2,0,4,1,5178,0,40,38,1
26163,21,3,9,5,7,1,4,0,0,0,40,38,0
1589,23,3,13,4,0,1,4,0,0,0,40,38,0
32280,59,3,9,0,6,1,4,1,0,0,40,38,0
24035,24,3,12,2,0,5,4,0,0,0,40,38,0
15369,49,1,9,2,10,0,4,1,0,0,40,38,1
31695,37,3,9,5,2,1,4,1,0,0,50,38,0
5565,30,3,9,5,13,1,4,1,0,0,44,38,0
23071,40,3,11,2,9,5,4,0,0,0,36,38,0
7190,44,3,13,0,9,4,2,1,0,0,40,38,0
28268,52,1,11,2,10,0,4,1,0,0,40,38,1
10576,36,3,10,2,6,0,4,1,0,0,40,38,1
15061,51,1,10,6,0,1,4,0,0,0,40,38,0
25880,42,3,10,0,4,1,4,1,0,0,40,38,0
23864,38,6,10,2,10,0,4,1,7688,0,40,38,1
13364,20,3,9,4,6,1,4,1,0,0,40,38,0
31366,70,3,13,2,5,0,4,1,6418,0,40,38,1
1556,23,3,13,4,0,1,4,1,0,0,30,38,0
2828,54,5,13,2,3,0,4,1,0,0,40,38,1
436,34,1,9,4,4,1,2,1,594,0,60,38,0
22173,17,3,8,4,11,3,4,0,0,0,23,38,0
15592,63,3,9,2,9,0,4,1,0,0,4,38,0
31991,26,3,13,4,9,3,4,0,0,0,40,38,0
17972,22,3,13,4,11,1,4,0,0,0,16,38,0
23782,30,3,9,4,2,4,4,1,0,0,40,38,0
2780,59,3,10,2,9,0,4,1,0,0,34,38,0
3701,23,3,10,2,5,0,4,1,0,0,40,38,0
25626,52,3,12,2,3,0,4,1,0,0,55,38,1
5686,41,3,9,2,0,5,4,0,0,0,40,38,1
20349,47,3,5,2,6,0,2,1,0,0,56,38,0
4727,29,3,13,2,9,0,4,1,0,0,40,38,1
25549,19,3,8,4,0,1,4,0,0,0,40,38,0
17622,32,3,13,4,9,1,4,0,0,0,45,38,0
2951,48,3,10,6,3,4,2,0,0,1669,38,38,0
26918,48,3,7,0,7,1,4,0,0,0,31,38,0
27834,34,3,9,4,13,3,4,1,0,0,40,38,0
2555,25,3,10,4,4,3,4,1,0,0,60,38,0
10350,33,3,13,2,7,5,4,0,0,0,40,38,0
27911,61,3,9,2,0,0,4,1,0,0,40,38,1
17881,32,3,9,4,5,3,4,0,0,0,30,38,0
12737,36,3,9,2,13,0,4,1,0,0,45,38,1
6465,67,3,6,2,13,0,0,1,0,0,20,38,0
7355,32,3,6,2,2,0,4,1,0,0,40,38,0
15717,36,3,9,0,6,4,4,1,0,0,40,38,0
7823,70,3,10,6,3,1,4,0,0,0,12,38,0
23931,20,5,9,4,4,3,4,1,0,0,40,38,0
24297,20,6,9,4,7,2,3,1,0,0,40,38,0
12449,20,3,9,2,5,0,3,1,0,0,40,38,0
26998,24,3,13,2,11,2,4,1,0,0,40,38,0
30160,34,3,10,0,7,4,2,0,0,0,40,38,0
15271,31,3,9,4,7,4,2,0,0,0,34,38,0
5185,66,3,11,6,9,1,4,0,0,0,35,38,0
22031,18,3,9,4,7,3,4,0,0,0,20,38,0
8549,35,5,9,0,4,1,4,1,0,0,80,32,0
5242,58,3,9,2,2,0,4,1,0,0,25,38,0
18514,26,3,13,2,11,0,4,1,0,0,55,38,0
2092,35,3,10,0,11,1,4,1,0,0,50,38,0
21793,25,3,10,2,6,0,4,1,0,0,40,38,0
10207,90,5,10,2,4,0,4,1,0,0,40,38,0
11948,43,5,9,2,0,5,4,0,0,0,20,38,1
187,53,3,13,0,9,1,4,0,0,0,50,38,0
28198,42,3,11,4,0,1,4,0,0,0,40,38,0
24322,62,1,9,2,13,0,4,1,0,0,40,38,0
20039,24,3,11,4,12,1,4,1,0,0,45,38,0
19810,64,3,7,2,9,0,4,1,0,0,30,38,0
28527,42,3,10,0,0,4,4,0,0,0,35,38,0
1381,23,3,13,4,11,1,4,1,0,0,50,38,0
28787,35,5,10,2,3,0,4,1,0,0,40,38,0
8605,22,3,9,4,9,4,2,0,0,0,40,38,0
23811,28,3,13,4,9,3,4,0,0,0,15,38,0
15743,49,0,13,2,9,0,4,1,0,0,40,38,1
21421,39,3,9,3,11,4,2,0,0,0,28,22,0
21281,53,5,13,2,9,0,4,1,0,0,50,38,0
11528,45,1,9,4,0,1,4,0,0,0,40,38,0
19559,47,3,13,2,11,0,4,1,0,0,55,38,1
15038,28,3,9,2,6,0,1,1,0,0,40,29,0
30068,21,3,9,4,4,2,4,1,0,0,50,38,0
29103,29,3,10,2,10,0,4,1,7688,0,54,38,1
8448,52,3,9,4,9,4,4,0,0,323,40,38,0
11390,59,1,9,6,7,1,4,0,0,1504,19,38,0
32376,42,3,13,2,11,0,4,1,7298,0,40,38,1
7295,63,3,9,2,9,0,4,1,0,0,45,38,0
18619,62,3,5,2,3,0,4,1,0,0,40,38,0
8068,19,3,9,4,7,2,1,1,0,0,24,38,0
12935,52,4,10,2,0,5,4,0,0,0,40,38,1
9959,47,3,13,2,9,0,4,1,0,0,60,38,1
20620,46,1,13,4,9,3,4,1,4787,0,45,38,1
29769,37,3,13,4,3,1,4,1,0,2824,40,38,1
31151,30,3,9,4,13,3,2,1,0,0,40,38,0
30728,41,5,12,2,2,0,4,1,0,1887,40,38,1
9764,39,3,13,4,11,3,4,1,0,1092,40,10,0
24,59,3,9,0,12,4,4,0,0,0,40,38,0
3363,36,3,10,2,3,0,4,1,0,0,40,38,0
1088,42,3,10,2,3,0,4,1,7298,0,52,38,1
12866,32,3,3,2,6,0,0,1,0,0,40,25,0
10886,48,6,10,0,7,3,4,1,0,0,40,38,0
25117,41,1,13,0,9,4,4,0,0,0,35,38,0
11590,42,1,14,2,9,0,4,1,0,0,55,38,1
31186,31,3,11,2,9,0,4,1,0,0,45,38,0
19225,26,3,9,4,0,4,2,0,0,0,40,22,0
10503,47,3,9,2,13,0,4,1,0,0,60,38,0
23921,19,3,6,4,9,3,4,1,0,0,30,38,0
12306,22,3,10,4,2,3,4,1,0,0,40,38,0
32118,34,3,10,4,0,4,4,0,0,0,40,10,0
23854,47,3,9,0,0,4,4,0,0,0,20,38,0
31454,45,3,8,4,7,3,4,1,0,0,10,25,0
20536,50,4,15,2,9,0,4,1,0,0,45,38,1
25885,37,3,10,4,12,2,4,0,0,0,40,38,0
17079,45,3,9,0,0,1,4,0,0,0,40,38,0
15906,26,3,9,0,2,1,4,1,0,0,40,38,0
31227,34,3,10,2,0,0,4,1,0,0,40,38,0
11944,25,3,13,4,11,3,4,0,0,0,40,38,0
6337,43,3,10,2,12,5,2,0,0,0,40,38,0
17611,25,3,9,5,7,4,4,0,0,0,20,38,0
18383,32,3,9,2,2,0,4,1,0,0,40,38,0
276,44,3,10,2,2,0,4,1,7298,0,40,38,1
12413,34,3,10,4,2,1,2,1,0,0,28,38,0
28406,18,3,7,4,7,3,4,0,0,0,20,38,0
22313,47,3,3,2,5,0,4,1,0,0,40,25,0
19337,39,3,13,3,2,1,4,1,0,1564,50,38,1
20021,42,3,9,0,0,1,4,0,0,0,40,38,0
3906,53,1,13,2,9,0,2,1,0,0,35,38,0
21162,30,3,11,2,0,5,4,0,0,0,35,38,0
5845,39,3,9,0,2,3,4,1,2174,0,40,38,0
32515,71,3,16,2,9,0,4,1,0,0,10,38,1
20501,36,1,11,2,10,0,4,1,0,0,53,38,1
28358,49,3,9,0,0,4,4,0,0,0,16,38,0
1137,35,0,9,2,0,0,2,1,0,0,60,38,1
19151,36,5,10,2,11,0,4,1,0,0,92,38,0
24566,35,3,6,4,7,3,4,1,0,0,40,38,0
26910,19,3,9,4,11,3,4,0,0,0,8,38,0
18108,28,6,13,4,3,1,4,1,0,0,55,38,0
24045,63,4,12,2,11,0,4,1,0,0,40,38,1
25518,33,1,9,2,7,0,4,1,0,0,40,38,0
13324,41,3,10,2,11,0,4,1,0,0,35,38,1
23364,24,3,9,4,4,1,4,1,0,0,40,38,0
2490,36,3,9,0,2,4,4,1,0,0,48,38,0
21826,40,5,14,5,3,4,4,0,0,0,20,38,0
16165,34,3,10,4,6,1,4,1,0,0,40,8,1
7742,22,3,10,4,0,3,4,0,0,0,37,38,0
14482,45,3,9,2,2,0,4,1,0,0,60,38,1
13127,50,1,14,2,9,5,4,0,0,1902,40,38,1
3935,17,3,7,4,11,3,4,0,0,0,35,38,0
15072,31,3,13,4,12,1,4,1,0,0,40,38,0
2384,19,3,10,4,3,3,4,0,0,0,30,38,0
8016,30,3,9,2,0,3,4,0,0,0,20,38,0
7084,19,3,9,4,7,3,4,1,0,0,20,38,0
16499,46,3,3,2,13,0,0,1,0,1902,40,38,0
1863,25,3,9,4,2,2,4,1,0,0,40,38,0
15688,33,3,10,4,7,1,4,1,0,0,24,38,0
27134,36,1,9,2,3,0,4,1,0,0,40,38,0
19503,45,3,10,6,7,4,2,0,0,0,40,38,0
20642,56,4,11,2,11,0,4,1,0,0,54,38,1
364,22,3,9,3,11,1,4,1,0,0,55,38,0
9094,26,3,7,2,13,0,4,1,0,0,40,38,0
19203,90,3,10,0,11,4,2,0,0,0,37,38,0
28450,50,3,5,2,2,0,4,1,2885,0,40,38,0
28748,67,5,9,2,4,0,4,1,1797,0,20,38,0
18354,24,3,9,4,11,3,4,1,0,0,35,7,0
21083,39,3,12,4,7,3,4,0,0,0,56,38,0
3802,22,3,10,4,0,3,4,1,0,0,50,38,0
15309,60,6,16,2,9,0,4,1,7688,0,60,38,1
22452,40,3,9,2,5,0,4,1,0,0,63,38,0
3536,49,6,16,2,3,0,4,1,0,0,50,38,1
3825,21,3,9,4,13,3,2,1,0,0,40,38,0
6642,58,3,9,6,2,4,4,1,0,0,40,38,0
30313,20,3,7,4,9,4,4,1,0,0,40,7,0
12991,19,5,10,4,2,3,4,0,0,0,25,38,0
18330,30,3,14,2,9,0,4,1,0,0,46,38,1
20878,24,3,10,4,0,3,4,0,0,0,40,19,0
28465,32,3,3,3,2,2,4,1,0,0,40,7,0
13527,52,3,11,0,7,4,4,0,0,0,40,38,0
24509,18,3,9,4,0,3,4,1,0,0,25,38,0
26186,46,3,13,2,3,0,4,1,0,0,60,38,1
7269,28,3,10,2,3,0,4,1,0,0,40,38,1
28780,41,3,10,2,0,5,4,0,0,0,40,38,1
7929,45,3,13,2,3,0,4,1,0,0,50,38,1
12982,53,5,6,2,2,0,4,1,0,0,50,38,1
7166,35,3,9,4,6,4,2,0,0,0,48,38,0
12869,25,3,9,4,2,2,4,0,0,0,40,38,0
23347,20,3,10,4,5,3,4,1,0,0,20,38,0
5867,50,3,9,2,6,0,4,1,0,0,50,38,0
27243,68,3,14,4,9,1,4,0,3273,0,40,38,0
4761,32,0,13,2,9,0,4,1,0,0,40,38,1
26770,33,0,9,2,2,0,4,1,0,0,40,38,0
882,27,3,9,2,2,0,4,1,0,0,70,38,0
13893,42,0,9,0,0,1,4,0,0,0,40,38,0
30170,69,5,6,3,4,1,4,1,3273,0,45,38,0
557,31,3,9,5,0,4,4,0,0,0,20,38,0
1960,32,3,9,4,0,3,4,1,0,0,38,38,0
13331,47,5,10,2,4,0,4,1,0,0,86,38,0
1207,38,3,13,2,11,0,4,1,0,0,42,38,1
25552,25,3,9,4,8,1,4,0,0,0,50,38,0
7684,35,1,9,4,0,4,0,1,0,0,55,38,0
16859,51,3,11,2,12,0,4,1,0,0,40,38,1
26086,24,3,9,4,11,2,4,1,0,0,40,38,0
22922,39,3,10,0,9,1,4,0,0,0,45,38,1
12021,28,3,9,3,12,1,4,0,0,0,37,38,0
10485,31,3,13,4,4,1,4,1,0,0,40,38,0
19595,35,1,11,2,10,0,4,1,0,0,42,38,0
3630,30,1,13,0,9,4,4,0,0,0,40,38,0
1708,24,3,13,4,6,1,1,1,0,0,45,2,0
29596,27,5,9,2,4,0,4,1,0,0,50,38,0
24842,53,3,10,4,3,1,2,0,0,0,40,38,0
1140,19,3,10,4,7,3,4,0,0,0,20,38,0
19546,34,3,9,2,2,0,4,1,7688,0,40,38,1
6207,33,1,9,0,10,4,4,1,0,0,40,38,0
29893,33,3,13,5,3,4,2,0,0,0,40,38,0
20114,22,3,9,4,6,3,4,0,0,0,40,38,0
26485,52,3,9,2,13,0,4,1,0,0,55,38,0
28637,34,3,9,2,2,0,4,1,0,0,40,38,0
2660,48,3,9,2,2,0,4,1,0,0,45,38,1
25232,23,3,10,4,11,1,4,0,0,0,30,38,0
14852,72,3,9,3,6,4,4,1,2346,0,40,38,0
1307,26,3,3,4,0,3,4,0,0,0,40,25,0
18951,45,5,13,4,11,1,4,1,14084,0,45,38,1
16212,19,3,10,4,5,3,4,1,0,0,10,38,0
25574,46,3,6,2,5,0,4,1,0,0,40,38,0
12452,31,3,13,4,11,3,4,1,0,0,45,38,0
19218,28,3,9,2,2,0,4,1,3411,0,40,38,0
6905,48,1,13,2,9,0,4,1,0,0,45,38,0
11927,32,3,12,2,2,0,4,1,0,1887,40,20,1
14072,40,5,10,2,12,0,4,1,0,0,50,38,1
9429,64,3,4,2,2,0,4,1,0,0,40,38,0
2151,30,3,10,4,0,1,4,1,0,0,48,38,0
24401,50,1,9,2,7,0,2,1,0,0,40,38,0
20219,26,3,10,4,0,3,4,1,2597,0,40,38,0
32047,18,3,9,4,9,3,4,0,0,0,20,38,0
22800,33,3,5,0,2,4,4,1,114,0,55,38,0
29534,38,3,13,2,9,0,4,1,7688,0,45,38,1
13283,28,3,9,4,6,4,4,0,0,0,40,12,0
26762,31,3,9,4,0,3,4,0,0,0,8,38,0
25710,32,3,13,0,2,1,4,1,0,0,50,38,1
5004,40,3,9,2,11,0,4,1,0,0,50,38,0
23010,21,3,10,4,0,3,4,0,0,0,35,38,0
15996,50,3,13,0,3,4,4,0,0,0,40,38,0
25879,43,3,9,2,6,0,4,1,0,0,40,38,0
1627,52,3,13,2,11,5,4,0,15024,0,60,38,1
19840,60,3,16,4,9,1,4,0,0,0,65,38,1
9714,41,5,9,0,13,1,4,1,0,1590,40,38,0
21315,43,3,12,4,9,1,4,1,0,0,50,38,1
358,42,3,9,2,0,5,4,0,0,0,35,38,0
138,20,3,10,4,11,3,4,1,0,0,20,38,0
8491,49,3,9,0,7,1,2,0,0,0,40,38,0
26132,49,1,7,0,5,4,4,1,0,0,40,38,0
16766,39,3,10,4,2,4,4,0,0,0,40,38,0
11181,41,6,13,2,9,5,4,0,0,0,40,38,1
340,26,3,12,4,11,1,4,1,0,0,40,38,0
4857,57,4,13,2,3,0,4,1,0,0,20,38,0
31416,21,3,11,4,0,4,2,0,0,0,35,38,0
27756,17,3,7,4,11,3,4,1,0,0,30,38,0
17823,37,3,10,4,11,1,4,1,0,0,60,38,0
9569,25,3,7,4,7,4,2,0,0,0,32,38,0
13865,56,3,10,2,11,0,4,1,0,0,40,38,0
17330,46,3,13,2,9,0,4,1,0,0,40,38,1
10582,32,3,13,4,0,3,4,0,0,0,40,38,0
5498,25,3,13,2,11,0,4,1,0,0,50,38,0
21300,41,3,5,2,2,0,4,1,0,0,40,38,0
8556,28,3,10,2,2,0,4,1,0,0,40,38,0
10913,37,3,9,4,0,3,4,0,0,0,55,38,0
1932,28,3,4,2,6,2,1,0,0,0,48,2,0
2352,37,3,13,2,3,0,4,1,15024,0,40,38,1
15848,22,3,10,4,9,3,4,1,0,0,98,38,0
3236,41,3,9,3,2,1,4,1,0,0,40,30,0
31726,43,3,11,2,11,0,4,1,0,0,40,38,1
12355,39,0,13,0,3,4,2,0,0,0,40,38,0
9493,17,1,7,4,0,3,4,0,0,0,12,38,0
29634,48,4,13,2,3,0,4,1,0,0,50,38,1
3807,23,3,13,4,3,3,4,0,0,0,40,38,0
31269,25,3,10,2,7,5,4,0,0,0,60,38,0
1936,38,1,13,5,9,4,2,1,0,0,40,38,0
5619,36,3,10,4,2,3,4,1,2174,0,60,38,0
14973,28,3,9,5,7,1,4,0,0,0,25,38,0
20538,33,3,9,4,6,1,3,1,0,0,50,38,0
25372,21,3,10,0,2,3,4,1,0,0,40,38,0
18800,41,4,13,2,3,0,4,1,7688,0,40,38,1
28502,29,3,9,2,2,0,4,1,0,0,45,38,0
6139,54,3,9,2,13,0,4,1,0,2051,50,38,0
785,42,3,10,0,0,1,2,0,0,0,38,38,0
23173,30,3,10,4,0,2,4,0,0,0,20,38,0
27734,30,3,12,2,2,0,4,1,0,0,40,38,0
8036,44,5,13,2,4,0,4,1,0,0,90,38,0
8315,17,3,9,4,11,3,4,0,0,0,20,38,0
31685,35,5,11,4,4,3,4,1,0,0,65,38,0
22052,36,3,10,2,3,0,4,1,0,0,65,38,0
18556,30,3,10,4,9,3,4,0,0,0,30,38,0
2169,59,3,6,5,8,1,2,0,0,0,30,38,0
23012,59,3,4,4,4,4,4,1,4865,0,40,38,0
20393,26,3,9,5,3,3,4,0,0,0,40,38,0
20724,24,3,12,2,0,5,4,0,0,0,40,38,0
17294,19,3,10,4,5,3,4,1,0,0,20,38,0
22652,39,3,13,2,3,0,4,1,0,0,60,21,1
14138,28,3,13,2,3,0,4,1,0,0,46,38,1
18693,26,3,15,2,9,0,4,1,0,1977,40,38,1
26417,24,3,10,4,2,3,4,0,0,0,45,38,0
11826,28,3,13,4,0,1,4,1,0,0,40,38,0
25833,42,5,4,2,7,5,2,0,0,0,50,38,0
16346,54,3,13,2,11,0,4,1,7688,0,50,38,1
6591,19,3,10,4,11,3,4,1,0,0,35,38,0
4458,26,5,9,0,4,4,4,1,0,0,65,38,0
14325,67,3,16,2,9,0,4,1,20051,0,5,38,1
7597,43,3,14,2,3,0,4,1,0,0,45,38,1
9370,40,3,13,2,9,0,4,1,0,0,45,38,0
28567,25,3,3,4,9,4,4,0,0,0,25,7,0
31478,23,3,13,4,7,1,4,0,0,0,30,38,0
